Clinic,Provider,MeasureName,MeasureDate,LowerIsBetter,Numerator,Denominator,MeasureValue,Benchmark
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-03-23,0,1022,1022,1.0,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-03-30,0,1032,1032,1.0,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-04-06,0,1013,1019,0.9941,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-04-13,0,999,1020,0.9794,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-04-20,0,990,1015,0.9754,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-04-27,0,1026,1039,0.9875,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-05-04,0,1007,1016,0.9911,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-05-11,0,1014,1036,0.9788,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-05-18,0,1041,1041,1.0,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-05-25,0,1007,1021,0.9863,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-06-01,0,1039,1051,0.9886,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-06-08,0,1015,1015,1.0,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-06-15,0,1021,1022,0.999,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-06-22,0,1047,1049,0.9981,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-06-29,0,1034,1034,1.0,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-07-06,0,1024,1042,0.9827,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-07-13,0,1032,1054,0.9791,0.8
South Clinic,Dr. Steven Wilson,Colon Cancer Screening,2025-07-20,0,1000,1034,0.9671,0.8
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-07-28,1,122,125,0.976,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-08-04,1,122,123,0.9919,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-08-11,1,124,125,0.992,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-08-18,1,122,122,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-08-25,1,126,126,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-09-01,1,124,124,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-09-08,1,124,124,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-09-15,1,122,122,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-09-22,1,124,124,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-09-29,1,125,125,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-10-06,1,121,125,0.968,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-10-13,1,120,125,0.96,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-10-20,1,118,122,0.9672,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-10-27,1,122,124,0.9839,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-11-03,1,121,123,0.9837,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-11-10,1,125,125,1.0,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-11-17,1,119,123,0.9675,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-11-24,1,118,125,0.944,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-12-01,1,115,124,0.9274,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-12-08,1,110,121,0.9091,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-12-15,1,112,126,0.8889,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-12-22,1,109,122,0.8934,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2024-12-29,1,109,125,0.872,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-01-05,1,107,122,0.877,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-01-12,1,107,123,0.8699,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-01-19,1,110,125,0.88,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-01-26,1,107,122,0.877,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-02-02,1,107,122,0.877,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-02-09,1,108,122,0.8852,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-02-16,1,105,121,0.8678,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-02-23,1,106,121,0.876,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-03-02,1,109,123,0.8862,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-03-09,1,110,125,0.88,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-03-16,1,109,121,0.9008,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-03-23,1,112,126,0.8889,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-03-30,1,114,125,0.912,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-04-06,1,110,122,0.9016,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-04-13,1,107,122,0.877,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-04-20,1,104,122,0.8525,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-04-27,1,104,123,0.8455,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-05-04,1,105,124,0.8468,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-05-11,1,101,122,0.8279,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-05-18,1,103,122,0.8443,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-05-25,1,105,125,0.84,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-06-01,1,101,124,0.8145,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-06-08,1,103,125,0.824,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-06-15,1,103,125,0.824,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-06-22,1,97,121,0.8017,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-06-29,1,99,121,0.8182,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-07-06,1,101,124,0.8145,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-07-13,1,97,122,0.7951,0.9
South Clinic,Dr. Steven Wilson,Referral Turnaround Time,2025-07-20,1,96,124,0.7742,0.9
South Clinic,Dr. Steven Wilson,Depression Screening,2024-07-28,0,1341,1586,0.8455,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-08-04,0,1331,1548,0.8598,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-08-11,0,1364,1548,0.8811,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-08-18,0,1439,1596,0.9016,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-08-25,0,1475,1609,0.9167,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-09-01,0,1512,1602,0.9438,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-09-08,0,1490,1570,0.949,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-09-15,0,1522,1570,0.9694,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-09-22,0,1497,1573,0.9517,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-09-29,0,1513,1565,0.9668,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-10-06,0,1531,1592,0.9617,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-10-13,0,1531,1569,0.9758,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-10-20,0,1590,1597,0.9956,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-10-27,0,1585,1585,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-11-03,0,1577,1607,0.9813,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-11-10,0,1589,1602,0.9919,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-11-17,0,1574,1574,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-11-24,0,1565,1565,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-12-01,0,1539,1548,0.9942,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-12-08,0,1585,1585,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-12-15,0,1574,1587,0.9918,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-12-22,0,1521,1554,0.9788,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2024-12-29,0,1561,1594,0.9793,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-01-05,0,1542,1591,0.9692,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-01-12,0,1595,1608,0.9919,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-01-19,0,1582,1586,0.9975,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-01-26,0,1608,1608,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-02-02,0,1546,1554,0.9949,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-02-09,0,1588,1588,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-02-16,0,1532,1552,0.9871,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-02-23,0,1551,1551,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-03-02,0,1599,1599,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-03-09,0,1606,1606,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-03-16,0,1553,1558,0.9968,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-03-23,0,1574,1574,1.0,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-03-30,0,1528,1555,0.9826,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-04-06,0,1505,1557,0.9666,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-04-13,0,1483,1558,0.9519,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-04-20,0,1557,1588,0.9805,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-04-27,0,1512,1573,0.9612,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-05-04,0,1551,1567,0.9898,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-05-11,0,1575,1608,0.9795,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-05-18,0,1524,1546,0.9858,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-05-25,0,1541,1583,0.9735,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-06-01,0,1524,1563,0.975,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-06-08,0,1516,1552,0.9768,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-06-15,0,1491,1554,0.9595,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-06-22,0,1488,1566,0.9502,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-06-29,0,1491,1597,0.9336,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-07-06,0,1462,1599,0.9143,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-07-13,0,1407,1561,0.9013,0.75
South Clinic,Dr. Steven Wilson,Depression Screening,2025-07-20,0,1394,1567,0.8896,0.75
South Clinic,Dr. Steven Wilson,Depression Remission,2024-07-28,0,55,85,0.6471,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-08-04,0,57,88,0.6477,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-08-11,0,58,87,0.6667,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-08-18,0,55,85,0.6471,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-08-25,0,55,85,0.6471,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-09-01,0,57,85,0.6706,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-09-08,0,58,88,0.6591,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-09-15,0,56,85,0.6588,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-09-22,0,58,88,0.6591,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-09-29,0,57,85,0.6706,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-10-06,0,59,86,0.686,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-10-13,0,59,88,0.6705,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-10-20,0,61,88,0.6932,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-10-27,0,61,87,0.7011,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-11-03,0,61,85,0.7176,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-11-10,0,64,86,0.7442,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-11-17,0,64,87,0.7356,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-11-24,0,63,86,0.7326,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-12-01,0,63,87,0.7241,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-12-08,0,65,87,0.7471,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-12-15,0,64,86,0.7442,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-12-22,0,65,85,0.7647,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2024-12-29,0,65,85,0.7647,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-01-05,0,67,86,0.7791,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-01-12,0,68,87,0.7816,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-01-19,0,66,87,0.7586,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-01-26,0,67,86,0.7791,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-02-02,0,69,87,0.7931,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-02-09,0,67,86,0.7791,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-02-16,0,70,87,0.8046,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-02-23,0,70,85,0.8235,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-03-02,0,69,85,0.8118,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-03-09,0,74,88,0.8409,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-03-16,0,70,85,0.8235,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-03-23,0,69,85,0.8118,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-03-30,0,70,86,0.814,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-04-06,0,72,87,0.8276,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-04-13,0,70,85,0.8235,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-04-20,0,74,88,0.8409,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-04-27,0,76,88,0.8636,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-05-04,0,77,88,0.875,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-05-11,0,75,85,0.8824,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-05-18,0,78,86,0.907,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-05-25,0,80,85,0.9412,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-06-01,0,83,87,0.954,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-06-08,0,82,86,0.9535,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-06-15,0,83,88,0.9432,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-06-22,0,81,85,0.9529,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-06-29,0,80,85,0.9412,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-07-06,0,78,85,0.9176,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-07-13,0,82,87,0.9425,0.6
South Clinic,Dr. Steven Wilson,Depression Remission,2025-07-20,0,83,86,0.9651,0.6
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-07-28,0,198,252,0.7857,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-08-04,0,202,252,0.8016,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-08-11,0,210,253,0.83,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-08-18,0,211,255,0.8275,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-08-25,0,207,253,0.8182,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-09-01,0,209,253,0.8261,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-09-08,0,217,256,0.8477,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-09-15,0,218,253,0.8617,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-09-22,0,221,253,0.8735,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-09-29,0,216,253,0.8538,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-10-06,0,215,254,0.8465,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-10-13,0,218,260,0.8385,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-10-20,0,217,253,0.8577,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-10-27,0,221,261,0.8467,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-11-03,0,219,258,0.8488,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-11-10,0,225,260,0.8654,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-11-17,0,221,255,0.8667,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-11-24,0,232,259,0.8958,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-12-01,0,227,253,0.8972,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-12-08,0,228,253,0.9012,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-12-15,0,241,260,0.9269,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-12-22,0,247,260,0.95,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2024-12-29,0,245,261,0.9387,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-01-05,0,238,252,0.9444,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-01-12,0,249,257,0.9689,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-01-19,0,253,258,0.9806,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-01-26,0,248,252,0.9841,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-02-02,0,252,254,0.9921,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-02-09,0,258,258,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-02-16,0,253,255,0.9922,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-02-23,0,252,256,0.9844,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-03-02,0,254,261,0.9732,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-03-09,0,253,261,0.9693,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-03-16,0,255,259,0.9846,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-03-23,0,254,254,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-03-30,0,260,261,0.9962,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-04-06,0,253,253,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-04-13,0,252,256,0.9844,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-04-20,0,250,258,0.969,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-04-27,0,252,252,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-05-04,0,257,260,0.9885,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-05-11,0,258,258,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-05-18,0,255,256,0.9961,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-05-25,0,258,261,0.9885,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-06-01,0,253,253,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-06-08,0,256,256,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-06-15,0,256,256,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-06-22,0,256,257,0.9961,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-06-29,0,252,255,0.9882,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-07-06,0,257,257,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-07-13,0,255,255,1.0,0.85
South Clinic,Dr. Steven Wilson,Patient Satisfaction,2025-07-20,0,255,258,0.9884,0.85
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-07-28,0,256,302,0.8477,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-08-04,0,253,303,0.835,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-08-11,0,261,303,0.8614,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-08-18,0,264,309,0.8544,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-08-25,0,267,312,0.8558,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-09-01,0,269,308,0.8734,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-09-08,0,278,310,0.8968,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-09-15,0,281,310,0.9065,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-09-22,0,270,304,0.8882,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-09-29,0,280,306,0.915,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-10-06,0,279,301,0.9269,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-10-13,0,284,307,0.9251,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-10-20,0,286,307,0.9316,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-10-27,0,293,308,0.9513,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-11-03,0,295,304,0.9704,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-11-10,0,302,307,0.9837,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-11-17,0,307,307,1.0,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-11-24,0,297,302,0.9834,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-12-01,0,303,303,1.0,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-12-08,0,305,305,1.0,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-12-15,0,307,309,0.9935,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-12-22,0,308,311,0.9904,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2024-12-29,0,312,312,1.0,0.75
South Clinic,Dr. Steven Wilson,Statin Therapy for CVD Prevention,2025-01-05,0,296,302,0.9801,0.75
